TransactionID,SellerID,SellerAsset,SellerAmount,BuyerID,BuyerAsset,BuyerAmount,TransactionStatus,OrderStartDate,OrderEndDate,Output
6878,26,asst_stock,5.0,23,crc_EUR,400000.0, accepted,2015-10-30,2015-11-01,False
6879,25,asst_department,2.0,7,asst_stock,3.0,accepted,2016-12-22,2017-01-07,False
6880,5,asst_machines,5.0,19,asst_buildings,3.0,accepted,2013-08-15,2013-09-07,False
6881,22,crc_EUR,1600000.0,18,crc_USD,174399.0,accepted,2016-09-18,2016-10-10,False
6882,16,asst_products,1.0,7,asst_machines,3.0,accepted,2015-04-26,2015-04-30,False
6883,13,asst_products,2.0,1,crc_USD,600000.0, accepted,2013-01-24,2013-02-13,False
6884,12,crc_EUR,500000.0,6,asst_machines,1.0,rejected_by_seller,2013-01-12,2013-01-27,False
6885,26,asst_factory,2.0,21,asst_stock,2.0,accepted,2014-08-18,2014-09-03,False
6886,19,asst_department,5.0,2,asst_buildings,2.0,accepted,2016-09-05,2016-10-03,False
6887,6,asst_buildings,4.0,3,asst_products,2.0,accepted,2013-01-18,2013-02-07,False
6888,26,crc_USD,1000000.0,23,asst_stock,1.0,accepted,2014-07-06,2014-07-10,False
6889,6,asst_products,4.0,5,asst_department,5.0,accepted,2011-04-12,2011-04-28,False
6890,18,asst_stock,1.0,22,crc_USD,1700000.0, accepted,2013-09-06,2013-10-05,False
6891,26,asst_factory,4.0,23,asst_machines,4.0,accepted,2015-07-28,2015-07-31,False
6892,13,asst_stock,3.0,14,crc_RON,1600000.0, rejected_by_buyer,2011-04-29,2011-05-18,False
6893,4,asst_machines,4.0,15,asst_machines,2.0,accepted,2011-11-08,2011-11-09,False
6894,7,asst_buildings,1.0,13,asst_buildings,1.0,accepted,2013-10-23,2013-11-15,False
6895,2,asst_department,5.0,25,crc_EUR,1600000.0, accepted,2012-07-09,2012-07-18,False
6896,7,crc_EUR,2000000.0,5,crc_RON,428000.0,accepted,2011-12-11,2012-01-06,False
6897,22,asst_factory,4.0,7,crc_EUR,200000.0, accepted,2010-10-19,2010-11-01,False
6898,1,crc_RON,1900000.0,25,crc_EUR,10919540.0,accepted,2010-02-13,2010-03-04,False
6899,17,asst_stock,2.0,22,asst_buildings,4.0,accepted,2013-11-07,2013-11-17,False
6900,13,asst_products,3.0,17,crc_USD,1700000.0, accepted,2016-08-01,2016-08-16,False
6901,23,asst_machines,4.0,9,asst_machines,5.0,accepted,2010-12-15,2010-12-21,False
6902,1,crc_USD,500000.0,26,asst_products,1.0,accepted,2016-01-19,2016-02-15,False
6903,6,asst_machines,4.0,8,crc_USD,1200000.0, accepted,2014-04-10,2014-04-26,False
6904,11,asst_department,3.0,6,crc_RON,400000.0, rejected_by_buyer,2011-12-12,2011-12-19,False
6905,4,asst_stock,1.0,23,asst_machines,3.0,rejected_by_buyer,2011-09-08,2011-10-06,False
6906,4,crc_RON,500000.0,21,asst_stock,3.0,accepted,2016-07-02,2016-07-09,False
6907,25,crc_EUR,1200000.0,22,crc_USD,178799.0,accepted,2012-05-11,2012-06-02,False
6908,15,asst_department,5.0,2,asst_machines,2.0,rejected_by_buyer,2010-06-08,2010-06-08,False
6909,23,asst_factory,1.0,20,asst_department,1.0,accepted,2013-04-23,2013-05-20,False
6910,18,asst_products,5.0,16,crc_RON,700000.0, accepted,2010-06-12,2010-06-28,False
6911,22,crc_USD,1000000.0,21,crc_RON,298999.0,accepted,2010-11-05,2010-11-05,False
6912,3,crc_EUR,800000.0,16,asst_buildings,1.0,accepted,2011-04-15,2011-05-12,False
6913,18,crc_USD,800000.0,12,crc_RON,71199.0,accepted,2014-03-13,2014-03-28,False
6914,16,asst_factory,4.0,26,crc_EUR,700000.0, accepted,2013-11-12,2013-11-23,False
6915,14,asst_department,5.0,9,crc_RON,900000.0, accepted,2016-02-15,2016-02-15,False
6916,21,crc_USD,1900000.0,3,crc_EUR,2144845.0,accepted,2014-06-02,2014-06-26,False
6917,14,crc_RON,500000.0,26,asst_machines,1.0,accepted,2011-09-16,2011-09-19,False
6918,26,crc_EUR,500000.0,4,asst_buildings,4.0,accepted,2015-06-28,2015-07-04,False
6919,19,crc_USD,100000.0,3,crc_EUR,160483.0,accepted,2015-01-16,2015-01-24,False
6920,16,crc_RON,900000.0,24,crc_USD,23076922.0,accepted,2012-01-17,2012-01-25,False
6921,5,asst_factory,2.0,17,crc_EUR,1600000.0, accepted,2010-02-05,2010-02-12,False
6922,8,asst_factory,2.0,4,crc_EUR,400000.0, accepted,2014-11-13,2014-12-10,False
6923,14,crc_RON,200000.0,13,asst_machines,5.0,accepted,2012-05-10,2012-05-11,False
6924,11,asst_buildings,5.0,12,asst_factory,4.0,accepted,2016-02-28,2016-03-17,False
6925,20,asst_products,3.0,16,asst_buildings,4.0,accepted,2016-06-23,2016-07-12,False
6926,12,crc_USD,500000.0,25,asst_buildings,4.0,accepted,2014-05-28,2014-06-23,False
6927,20,asst_stock,2.0,1,crc_RON,600000.0, accepted,2011-07-29,2011-08-16,False
6928,13,asst_machines,4.0,23,asst_department,5.0,accepted,2014-09-24,2014-10-21,False
6929,21,asst_products,4.0,3,crc_USD,600000.0, accepted,2011-07-05,2011-07-15,False
6930,26,asst_machines,2.0,22,asst_products,1.0,accepted,2016-01-26,2016-02-03,False
6931,12,asst_department,2.0,24,asst_factory,3.0,accepted,2016-03-22,2016-04-02,False
6932,11,asst_department,4.0,20,crc_EUR,700000.0, accepted,2014-02-28,2014-03-11,False
6933,12,asst_department,4.0,21,asst_department,2.0,accepted,2011-10-21,2011-11-04,False
6934,7,asst_department,2.0,1,asst_products,2.0,accepted,2012-05-12,2012-05-31,False
6935,20,asst_machines,3.0,10,crc_RON,1800000.0, rejected_by_seller,2014-08-03,2014-08-16,False
6936,22,asst_buildings,2.0,15,asst_department,2.0,accepted,2010-10-23,2010-11-01,False
6937,17,asst_products,1.0,2,crc_USD,800000.0, rejected_by_seller,2014-12-27,2015-01-06,False
6938,7,asst_buildings,5.0,21,asst_machines,4.0,accepted,2012-11-15,2012-11-17,False
6939,6,asst_buildings,3.0,16,asst_stock,3.0,accepted,2013-04-06,2013-04-19,False
6940,17,crc_EUR,1800000.0,15,asst_buildings,4.0,accepted,2010-02-23,2010-03-11,False
6941,7,asst_department,4.0,26,asst_factory,5.0,accepted,2014-06-23,2014-07-17,False
6942,6,asst_buildings,3.0,19,crc_EUR,1600000.0, accepted,2011-06-11,2011-07-05,False
6943,26,asst_department,1.0,17,asst_factory,5.0,accepted,2014-08-08,2014-08-22,False
6944,13,asst_department,2.0,6,crc_RON,1100000.0, accepted,2015-04-05,2015-05-01,False
6945,11,crc_EUR,1700000.0,24,asst_machines,3.0,accepted,2014-07-17,2014-08-05,False
6946,3,crc_USD,600000.0,15,asst_machines,2.0,accepted,2012-01-06,2012-01-08,False
6947,8,asst_buildings,1.0,18,crc_USD,1200000.0, accepted,2013-04-06,2013-04-28,False
6948,1,asst_factory,4.0,18,asst_stock,3.0,accepted,2015-11-16,2015-12-09,False
6949,9,asst_machines,4.0,8,asst_department,5.0,accepted,2012-12-25,2013-01-07,False
6950,15,asst_buildings,5.0,24,asst_department,2.0,accepted,2010-03-04,2010-03-11,False
6951,18,asst_products,4.0,24,crc_RON,800000.0, rejected_by_buyer,2010-09-01,2010-09-14,False
6952,19,asst_buildings,4.0,21,crc_RON,1000000.0, accepted,2014-06-14,2014-06-21,False
6953,4,asst_factory,3.0,9,asst_buildings,2.0,accepted,2012-05-29,2012-05-30,False
6954,24,asst_buildings,4.0,23,crc_USD,1400000.0, accepted,2010-06-27,2010-07-23,False
6955,2,asst_products,2.0,16,crc_EUR,600000.0, accepted,2013-09-08,2013-09-27,False
6956,3,asst_machines,1.0,1,asst_stock,4.0,rejected_by_seller,2013-07-16,2013-07-19,False
6957,22,asst_factory,5.0,3,asst_stock,1.0,accepted,2013-06-07,2013-07-03,False
6958,6,asst_products,2.0,17,crc_USD,1200000.0, accepted,2010-06-25,2010-07-16,False
6959,11,crc_EUR,1200000.0,3,asst_products,3.0,accepted,2014-05-05,2014-05-07,False
6960,2,crc_USD,1000000.0,22,asst_department,2.0,accepted,2015-12-15,2016-01-04,False
6961,13,crc_USD,600000.0,1,asst_department,1.0,rejected_by_buyer,2011-09-02,2011-09-17,False
6962,11,crc_USD,1000000.0,10,asst_products,4.0,accepted,2015-02-23,2015-02-28,False
6963,10,asst_buildings,2.0,1,crc_USD,700000.0, accepted,2013-04-25,2013-05-04,False
6964,11,asst_buildings,5.0,17,crc_RON,700000.0, accepted,2014-07-04,2014-07-07,False
6965,11,asst_department,5.0,5,asst_stock,2.0,accepted,2015-12-12,2015-12-16,False
6966,3,crc_EUR,200000.0,8,asst_department,5.0,accepted,2011-02-03,2011-02-28,False
6967,25,asst_machines,5.0,24,asst_machines,1.0,accepted,2012-04-24,2012-05-02,False
6968,11,asst_stock,5.0,8,crc_RON,1000000.0, rejected_by_buyer,2013-04-22,2013-05-14,False
6969,21,asst_department,5.0,5,asst_products,2.0,accepted,2014-05-14,2014-06-05,False
6970,2,asst_factory,5.0,9,asst_department,3.0,accepted,2011-10-14,2011-11-02,False
6971,16,asst_department,4.0,1,asst_department,2.0,accepted,2013-03-14,2013-03-17,False
6972,2,asst_buildings,4.0,12,asst_stock,1.0,rejected_by_buyer,2014-11-16,2014-12-13,False
6973,22,asst_factory,5.0,26,asst_department,2.0,rejected_by_seller,2010-01-05,2010-01-09,False
6974,20,asst_stock,4.0,23,asst_products,2.0,accepted,2010-03-04,2010-03-30,False
6975,25,crc_RON,1700000.0,24,asst_stock,3.0,accepted,2013-03-23,2013-04-02,False
6976,2,asst_products,1.0,16,crc_RON,1500000.0, accepted,2016-02-10,2016-02-27,False
6977,20,crc_RON,1900000.0,8,asst_products,3.0,accepted,2014-03-22,2014-04-03,False
6978,15,asst_department,2.0,10,asst_buildings,3.0,accepted,2013-05-30,2013-06-10,False
6979,12,crc_USD,1800000.0,9,asst_buildings,2.0,accepted,2010-03-17,2010-03-31,False
6980,18,asst_buildings,5.0,10,asst_department,5.0,accepted,2016-03-01,2016-03-02,False
6981,10,crc_RON,2000000.0,11,asst_machines,5.0,accepted,2015-11-04,2015-11-29,False
6982,14,crc_USD,2000000.0,4,asst_factory,5.0,accepted,2015-03-09,2015-03-21,False
6983,23,asst_machines,4.0,3,crc_EUR,1100000.0, accepted,2016-07-14,2016-08-07,False
6984,17,crc_EUR,1900000.0,3,asst_buildings,4.0,accepted,2011-08-10,2011-08-23,False
6985,15,asst_buildings,1.0,3,crc_USD,400000.0, accepted,2013-11-10,2013-11-12,False
6986,8,asst_buildings,1.0,18,asst_machines,3.0,rejected_by_seller,2013-12-28,2014-01-03,False
6987,19,crc_RON,1700000.0,20,asst_stock,5.0,accepted,2011-03-17,2011-04-08,False
6988,4,asst_factory,4.0,21,asst_machines,2.0,accepted,2010-10-05,2010-10-24,False
6989,18,crc_EUR,400000.0,5,asst_products,5.0,accepted,2012-11-07,2012-11-30,False
6990,21,asst_products,1.0,13,asst_products,2.0,rejected_by_seller,2013-02-16,2013-03-06,False
6991,21,asst_buildings,1.0,10,asst_buildings,5.0,accepted,2012-12-15,2012-12-27,False
6992,14,asst_department,2.0,10,crc_USD,1400000.0, accepted,2011-03-24,2011-04-03,False
6993,19,asst_stock,2.0,22,crc_USD,600000.0, rejected_by_buyer,2010-05-04,2010-05-26,False
6994,17,asst_buildings,1.0,11,crc_RON,1700000.0, accepted,2016-02-09,2016-02-18,False
6995,8,asst_buildings,4.0,3,asst_machines,4.0,rejected_by_buyer,2016-12-07,2016-12-29,False
6996,21,crc_EUR,1000000.0,10,asst_buildings,1.0,accepted,2011-03-28,2011-04-22,False
6997,12,asst_buildings,4.0,6,asst_stock,5.0,accepted,2011-10-06,2011-10-18,False
6998,21,asst_stock,4.0,12,crc_EUR,1700000.0, accepted,2012-09-23,2012-10-17,False
6999,6,asst_department,1.0,1,crc_RON,900000.0, rejected_by_buyer,2015-09-30,2015-10-20,False
7000,22,asst_factory,2.0,19,crc_USD,1200000.0, rejected_by_seller,2010-10-09,2010-10-26,False
7001,25,asst_department,2.0,2,asst_buildings,4.0,accepted,2015-03-13,2015-03-17,False
7002,12,asst_machines,1.0,13,asst_department,3.0,accepted,2016-03-29,2016-04-15,False
7003,15,crc_USD,1100000.0,6,asst_products,2.0,rejected_by_buyer,2016-07-15,2016-07-19,False
7004,9,asst_stock,1.0,2,asst_products,2.0,accepted,2011-06-28,2011-07-21,False
7005,4,asst_factory,1.0,12,asst_products,4.0,accepted,2010-03-09,2010-04-05,False
7006,24,asst_products,1.0,23,asst_factory,2.0,rejected_by_seller,2012-06-23,2012-07-03,False
7007,12,asst_factory,1.0,10,crc_EUR,700000.0, accepted,2011-04-08,2011-04-08,False
7008,6,asst_stock,2.0,3,asst_products,2.0,accepted,2015-11-04,2015-11-14,False
7009,15,crc_USD,300000.0,25,asst_stock,4.0,accepted,2013-07-05,2013-08-02,False
7010,5,asst_machines,5.0,23,asst_machines,2.0,accepted,2012-09-16,2012-10-13,False
7011,16,asst_products,3.0,10,asst_products,5.0,accepted,2012-10-24,2012-11-06,False
7012,5,asst_buildings,3.0,17,asst_products,4.0,rejected_by_seller,2011-01-02,2011-01-23,False
7013,11,asst_buildings,4.0,10,asst_buildings,4.0,accepted,2012-02-26,2012-03-16,False
7014,14,crc_RON,600000.0,15,asst_products,2.0,accepted,2013-02-15,2013-03-03,False
7015,2,crc_RON,700000.0,5,asst_products,3.0,accepted,2016-06-10,2016-07-08,False
7016,10,asst_buildings,4.0,13,crc_RON,2000000.0, accepted,2016-08-09,2016-08-10,False
7017,18,asst_factory,2.0,8,crc_RON,1700000.0, accepted,2013-11-15,2013-11-15,False
7018,12,asst_buildings,2.0,18,asst_stock,3.0,accepted,2014-01-23,2014-02-05,False
7019,20,asst_factory,4.0,7,asst_buildings,2.0,accepted,2012-08-24,2012-09-22,False
7020,7,asst_stock,1.0,23,asst_department,1.0,rejected_by_seller,2012-02-12,2012-03-13,False
7021,2,asst_buildings,3.0,13,asst_machines,2.0,rejected_by_seller,2010-07-14,2010-07-27,False
7022,18,crc_USD,500000.0,9,asst_stock,2.0,rejected_by_seller,2015-01-03,2015-01-19,False
7023,8,crc_USD,1600000.0,24,asst_buildings,2.0,accepted,2013-12-26,2014-01-02,False
7024,13,asst_machines,5.0,14,asst_products,3.0,accepted,2014-04-28,2014-05-09,False
7025,13,asst_buildings,3.0,25,asst_machines,3.0,accepted,2016-03-15,2016-04-10,False
7026,12,asst_department,3.0,5,asst_machines,1.0,accepted,2015-04-18,2015-04-22,False
7027,19,asst_factory,3.0,13,asst_department,4.0,accepted,2013-11-26,2013-11-27,False
7028,1,asst_buildings,4.0,2,asst_buildings,1.0,accepted,2015-08-20,2015-09-18,False
7029,7,asst_buildings,4.0,10,asst_buildings,1.0,accepted,2015-09-22,2015-10-17,False
7030,18,crc_USD,1700000.0,6,asst_buildings,1.0,accepted,2015-08-28,2015-09-09,False
7031,13,asst_products,2.0,20,asst_buildings,5.0,accepted,2016-10-28,2016-11-08,False
7032,7,asst_machines,3.0,8,crc_RON,1700000.0, accepted,2012-05-17,2012-05-31,False
7033,11,asst_machines,2.0,20,crc_USD,800000.0, accepted,2011-10-05,2011-10-05,False
7034,2,asst_machines,4.0,14,asst_stock,3.0,accepted,2010-09-26,2010-10-06,False
7035,5,asst_products,4.0,7,crc_RON,700000.0, accepted,2013-05-09,2013-06-06,False
7036,13,crc_EUR,600000.0,9,crc_USD,77399.0,accepted,2014-07-02,2014-07-15,False
7037,10,asst_department,3.0,6,crc_RON,700000.0, accepted,2012-12-06,2012-12-06,False
7038,7,crc_USD,700000.0,14,asst_buildings,5.0,accepted,2010-10-10,2010-10-31,False
7039,10,asst_stock,2.0,14,crc_EUR,1000000.0, accepted,2013-06-13,2013-07-10,False
7040,7,asst_department,5.0,25,crc_USD,700000.0, accepted,2013-05-10,2013-05-20,False
7041,10,asst_products,2.0,6,asst_factory,1.0,accepted,2011-12-06,2012-01-01,False
7042,15,crc_EUR,500000.0,7,crc_USD,59499.0,accepted,2014-03-07,2014-03-29,False
7043,19,asst_factory,5.0,18,asst_factory,4.0,accepted,2011-01-08,2011-01-10,False
7044,17,asst_stock,5.0,14,asst_department,5.0,accepted,2010-05-07,2010-05-07,False
7045,1,asst_stock,5.0,18,asst_machines,5.0,accepted,2015-10-14,2015-11-03,False
7046,13,asst_machines,2.0,18,crc_RON,1800000.0, accepted,2013-07-18,2013-07-23,False
7047,22,asst_buildings,4.0,15,crc_RON,300000.0, accepted,2013-12-04,2013-12-19,False
7048,15,asst_products,3.0,22,crc_EUR,500000.0, accepted,2010-08-20,2010-09-09,False
7049,5,asst_machines,5.0,21,asst_buildings,1.0,rejected_by_buyer,2010-01-03,2010-01-16,False
7050,7,crc_EUR,1300000.0,13,asst_department,5.0,accepted,2012-09-23,2012-10-05,False
7051,14,asst_factory,4.0,6,asst_machines,2.0,accepted,2012-09-06,2012-09-18,False
7052,13,asst_products,5.0,7,asst_department,1.0,accepted,2012-06-09,2012-07-08,False
7053,24,asst_stock,5.0,23,asst_products,3.0,accepted,2014-08-19,2014-08-20,False
7054,14,crc_USD,1400000.0,5,crc_EUR,2120588.0,accepted,2010-03-19,2010-03-25,False
7055,2,asst_factory,1.0,10,asst_stock,1.0,accepted,2012-11-19,2012-12-17,False
7056,15,asst_stock,5.0,3,asst_machines,1.0,accepted,2012-04-07,2012-04-23,False
7057,12,asst_stock,2.0,11,crc_RON,900000.0, accepted,2016-10-13,2016-10-13,False
7058,21,crc_RON,1800000.0,10,asst_stock,2.0,rejected_by_buyer,2016-07-04,2016-07-05,False
7059,16,asst_factory,1.0,21,crc_EUR,1600000.0, accepted,2014-03-19,2014-04-11,False
7060,23,crc_USD,400000.0,8,crc_EUR,104545.0,accepted,2016-03-10,2016-03-15,False
7061,7,crc_RON,400000.0,23,asst_stock,5.0,accepted,2010-08-18,2010-08-28,False
7062,21,asst_products,1.0,5,asst_machines,3.0,rejected_by_seller,2013-04-25,2013-05-10,False
7063,18,asst_stock,4.0,25,crc_EUR,600000.0, accepted,2016-10-14,2016-10-26,False
7064,26,asst_buildings,5.0,1,asst_factory,4.0,accepted,2015-04-13,2015-04-22,False
7065,8,asst_machines,3.0,18,asst_factory,4.0,accepted,2011-08-27,2011-09-20,False
7066,17,asst_products,2.0,5,asst_stock,1.0,accepted,2011-09-14,2011-09-16,False
7067,19,asst_products,3.0,11,asst_department,5.0,accepted,2015-12-15,2016-01-04,False
7068,12,crc_USD,200000.0,5,asst_factory,2.0,accepted,2013-06-23,2013-07-06,False
7069,5,asst_factory,2.0,18,crc_EUR,1400000.0, rejected_by_buyer,2010-10-11,2010-11-01,False
7070,10,asst_machines,1.0,7,asst_machines,4.0,accepted,2015-10-27,2015-11-23,False
7071,24,asst_stock,5.0,16,crc_USD,800000.0, rejected_by_seller,2013-01-11,2013-02-06,False
7072,11,asst_machines,3.0,1,asst_stock,1.0,rejected_by_seller,2016-02-21,2016-03-09,False
7073,14,asst_buildings,3.0,11,crc_RON,800000.0, accepted,2016-05-27,2016-06-12,False
7074,14,asst_products,4.0,11,asst_factory,2.0,accepted,2013-11-01,2013-11-01,False
7075,10,crc_USD,1800000.0,12,asst_products,1.0,accepted,2012-12-09,2012-12-12,False
7076,6,asst_stock,3.0,18,crc_EUR,800000.0, rejected_by_seller,2012-02-18,2012-03-16,False
7077,7,asst_stock,2.0,2,crc_EUR,1000000.0, accepted,2010-08-24,2010-09-04,False
7078,26,asst_factory,1.0,2,asst_buildings,5.0,accepted,2010-03-08,2010-03-20,False
7079,18,crc_EUR,1400000.0,4,asst_buildings,4.0,rejected_by_seller,2013-10-18,2013-11-01,False
7080,24,crc_USD,2000000.0,6,crc_RON,578000.0,accepted,2015-09-18,2015-10-14,False
7081,8,asst_buildings,3.0,23,asst_department,5.0,accepted,2011-08-24,2011-09-11,False
7082,23,crc_EUR,1200000.0,22,asst_buildings,4.0,accepted,2015-10-07,2015-10-13,False
7083,16,crc_EUR,300000.0,4,crc_USD,56699.0,accepted,2012-09-26,2012-10-13,False
7084,4,asst_factory,5.0,20,asst_department,3.0,accepted,2013-02-05,2013-03-04,False
7085,23,crc_USD,800000.0,20,crc_RON,79199.0,accepted,2013-06-28,2013-07-15,False
7086,17,asst_products,4.0,6,crc_USD,1200000.0, accepted,2012-05-21,2012-06-14,False
7087,1,crc_USD,1800000.0,12,asst_department,5.0,accepted,2010-07-02,2010-07-25,False
7088,15,asst_products,2.0,11,crc_USD,500000.0, accepted,2013-01-23,2013-02-16,False
7089,15,asst_department,1.0,19,asst_machines,4.0,accepted,2010-04-03,2010-04-24,False
7090,2,asst_buildings,2.0,11,asst_stock,2.0,accepted,2012-02-16,2012-02-22,False
7091,3,asst_machines,3.0,7,asst_factory,3.0,accepted,2012-07-09,2012-07-13,False
7092,19,crc_USD,400000.0,12,crc_EUR,348453.0,accepted,2012-09-25,2012-10-11,False
7093,11,asst_buildings,3.0,4,asst_buildings,4.0,accepted,2016-12-05,2016-12-16,False
7094,17,crc_USD,1600000.0,14,asst_buildings,4.0,accepted,2010-04-11,2010-04-21,False
7095,17,crc_EUR,1200000.0,25,crc_RON,328799.0,accepted,2014-12-09,2014-12-24,False
7096,8,asst_department,5.0,5,asst_stock,3.0,accepted,2012-04-19,2012-05-03,False
7097,20,asst_buildings,2.0,9,asst_stock,3.0,accepted,2013-05-06,2013-05-12,False
7098,11,asst_products,5.0,21,asst_stock,3.0,accepted,2016-05-02,2016-05-16,False
7099,17,asst_machines,4.0,10,asst_machines,2.0,rejected_by_buyer,2014-07-11,2014-08-04,False
7100,1,crc_RON,400000.0,20,asst_products,5.0,accepted,2011-04-25,2011-05-03,False
7101,23,asst_factory,2.0,8,asst_buildings,2.0,accepted,2016-10-26,2016-11-03,False
7102,18,crc_RON,300000.0,10,asst_department,2.0,rejected_by_buyer,2013-11-06,2013-11-20,False
7103,12,asst_products,5.0,19,asst_department,2.0,rejected_by_buyer,2010-10-04,2010-10-20,False
7104,14,asst_stock,2.0,4,asst_products,2.0,accepted,2014-09-14,2014-09-22,False
7105,11,asst_machines,2.0,1,asst_buildings,3.0,accepted,2010-08-18,2010-09-01,False
7106,15,asst_products,2.0,5,asst_machines,5.0,accepted,2016-12-15,2016-12-16,False
7107,26,asst_machines,2.0,21,crc_USD,1700000.0, rejected_by_seller,2016-04-25,2016-05-22,False
7108,17,asst_buildings,5.0,16,crc_RON,1600000.0, rejected_by_seller,2010-11-18,2010-11-19,False
7109,3,crc_RON,400000.0,4,crc_EUR,9090909.0,accepted,2012-12-01,2012-12-14,False
7110,1,asst_products,4.0,10,asst_buildings,3.0,accepted,2011-12-15,2011-12-24,False
7111,11,crc_RON,100000.0,1,asst_stock,5.0,accepted,2010-06-12,2010-06-21,False
7112,16,asst_machines,2.0,7,asst_machines,1.0,accepted,2011-10-23,2011-10-28,False
7113,7,asst_stock,2.0,21,crc_RON,1600000.0, accepted,2016-06-21,2016-06-25,False
7114,15,asst_machines,1.0,18,asst_stock,2.0,accepted,2013-01-13,2013-02-03,False
7115,14,asst_buildings,3.0,6,asst_stock,2.0,accepted,2015-03-14,2015-03-30,False
7116,18,asst_products,2.0,14,asst_buildings,2.0,accepted,2016-08-09,2016-08-10,False
7117,23,asst_buildings,5.0,17,asst_stock,4.0,accepted,2010-12-16,2011-01-01,False
7118,24,asst_machines,1.0,13,asst_factory,5.0,accepted,2013-05-07,2013-05-26,False
7119,16,asst_products,3.0,4,asst_buildings,2.0,rejected_by_buyer,2014-10-22,2014-11-03,False
7120,15,crc_EUR,1300000.0,6,crc_RON,96200.0,accepted,2012-10-16,2012-11-06,False
7121,22,crc_USD,700000.0,13,crc_EUR,494753.0,accepted,2016-03-24,2016-04-03,False
7122,6,asst_stock,1.0,11,asst_factory,4.0,accepted,2015-11-11,2015-11-26,False
7123,8,asst_buildings,3.0,26,asst_stock,4.0,accepted,2014-12-01,2014-12-28,False
7124,8,crc_EUR,600000.0,1,crc_USD,149399.0,accepted,2016-01-12,2016-01-12,False
7125,25,asst_department,5.0,22,crc_RON,1300000.0, accepted,2014-06-08,2014-06-19,False
7126,8,crc_EUR,1900000.0,6,asst_products,1.0,accepted,2015-07-12,2015-07-22,False
7127,1,asst_department,3.0,15,asst_machines,2.0,rejected_by_seller,2014-09-06,2014-09-13,False
7128,18,asst_machines,4.0,1,asst_buildings,5.0,accepted,2011-09-14,2011-09-14,False
7129,8,asst_buildings,1.0,25,asst_factory,3.0,rejected_by_seller,2011-05-21,2011-05-22,False
7130,4,asst_buildings,3.0,20,crc_EUR,1100000.0, rejected_by_buyer,2016-10-08,2016-10-17,False
7131,25,asst_factory,5.0,22,asst_factory,4.0,accepted,2016-11-18,2016-11-18,False
7132,18,asst_machines,5.0,23,asst_buildings,1.0,accepted,2011-12-17,2012-01-12,False
7133,18,asst_buildings,4.0,4,asst_factory,3.0,accepted,2012-11-23,2012-11-27,False
7134,9,crc_RON,1200000.0,22,asst_buildings,1.0,rejected_by_seller,2012-09-18,2012-10-05,False
7135,23,asst_buildings,1.0,10,crc_EUR,1100000.0, accepted,2011-04-04,2011-04-12,False
7136,8,asst_buildings,5.0,4,asst_stock,1.0,accepted,2015-07-17,2015-08-04,False
7137,4,asst_stock,1.0,20,asst_products,4.0,accepted,2010-12-26,2011-01-10,False
7138,22,asst_factory,2.0,5,asst_department,4.0,accepted,2016-10-15,2016-10-23,False
7139,1,crc_EUR,100000.0,9,asst_department,2.0,accepted,2015-02-28,2015-03-27,False
7140,14,crc_USD,1300000.0,10,asst_department,4.0,accepted,2016-03-25,2016-04-05,False
7141,23,asst_department,3.0,13,crc_RON,1500000.0, rejected_by_seller,2012-01-06,2012-01-26,False
7142,22,crc_EUR,2000000.0,7,crc_RON,447999.0,accepted,2016-02-27,2016-03-09,False
7143,19,asst_stock,2.0,18,crc_RON,300000.0, accepted,2014-09-30,2014-10-18,False
7144,5,asst_stock,4.0,20,asst_stock,2.0,accepted,2014-07-11,2014-08-06,False
7145,22,crc_EUR,1600000.0,12,asst_machines,4.0,accepted,2010-10-11,2010-10-31,False
7146,22,asst_stock,5.0,17,asst_machines,5.0,accepted,2012-11-08,2012-11-11,False
7147,11,crc_EUR,1900000.0,4,crc_RON,311599.0,accepted,2012-04-16,2012-04-18,False
7148,17,asst_department,5.0,6,crc_EUR,1800000.0, accepted,2014-09-05,2014-10-03,False
7149,14,asst_buildings,2.0,9,crc_RON,200000.0, accepted,2016-10-28,2016-11-06,False
7150,23,asst_stock,3.0,13,crc_RON,500000.0, accepted,2011-01-25,2011-02-16,False
7151,14,asst_department,4.0,21,asst_buildings,4.0,accepted,2010-12-13,2010-12-14,False
7152,23,crc_USD,800000.0,10,asst_factory,2.0,accepted,2015-11-09,2015-11-16,False
7153,17,crc_EUR,100000.0,21,asst_products,1.0,accepted,2010-10-06,2010-10-12,False
7154,25,asst_buildings,3.0,7,crc_EUR,1300000.0, accepted,2012-04-08,2012-04-16,False
7155,13,asst_buildings,3.0,21,asst_stock,2.0,accepted,2013-01-07,2013-01-27,False
7156,18,asst_stock,2.0,8,crc_USD,1600000.0, accepted,2010-02-11,2010-03-06,False
7157,16,asst_stock,2.0,9,asst_products,3.0,accepted,2015-04-15,2015-05-13,False
7158,8,crc_RON,1200000.0,17,asst_products,5.0,accepted,2014-12-15,2015-01-06,False
7159,15,crc_RON,1300000.0,9,asst_stock,1.0,accepted,2014-05-22,2014-05-24,False
7160,22,asst_machines,1.0,3,crc_EUR,900000.0, accepted,2012-08-06,2012-08-30,False
7161,15,asst_products,2.0,24,asst_department,5.0,accepted,2010-03-30,2010-04-01,False
